"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.392303802E0,-3.562572241E0,7.326257229E-1,9.167398453E0,9.862548140E0
3.394303451E0,-3.552995205E0,7.230489254E-1,9.160215378E0,9.851706474E0
3.396302747E0,-3.550601006E0,7.350199223E-1,9.167398453E0,9.858408400E0
3.398301966E0,-3.564966440E0,7.302315235E-1,9.169792175E0,9.865460574E0
3.400301849E0,-3.569754839E0,7.254431248E-1,9.169792175E0,9.866838697E0
3.402301771E0,-3.552995205E0,7.374141216E-1,9.172186852E0,9.863902177E0
3.404301458E0,-3.552995205E0,7.422025204E-1,9.172186852E0,9.864261308E0
3.406300599E0,-3.550601006E0,7.398083210E-1,9.169792175E0,9.860992465E0
3.408300755E0,-3.548206806E0,7.326257229E-1,9.179368973E0,9.868501747E0
3.410301380E0,-3.552995205E0,7.302315235E-1,9.179368973E0,9.870046998E0
3.412302083E0,-3.550601006E0,7.278373241E-1,9.172186852E0,9.862328645E0
3.414301654E0,-3.538630009E0,7.398083210E-1,9.167398453E0,9.854461583E0
3.416302083E0,-3.543418407E0,7.374141216E-1,9.169792175E0,9.858229158E0
3.418302240E0,-3.552995205E0,7.374141216E-1,9.179368973E0,9.870580999E0
3.420302162E0,-3.555389643E0,7.326257229E-1,9.172186852E0,9.864408122E0
3.422302122E0,-3.550601006E0,7.326257229E-1,9.165003777E0,9.856003357E0
3.424302357E0,-3.545812607E0,7.398083210E-1,9.172186852E0,9.861496592E0
3.426302552E0,-3.543418407E0,7.469909191E-1,9.167398453E0,9.856723788E0
3.428303216E0,-3.541024208E0,7.374141216E-1,9.169792175E0,9.857368846E0
3.430303919E0,-3.545812607E0,7.445967197E-1,9.157821655E0,9.848497793E0
3.432303763E0,-3.548206806E0,7.398083210E-1,9.165003777E0,9.855677659E0
3.434302943E0,-3.538630009E0,7.326257229E-1,9.165003777E0,9.851697164E0
3.436302513E0,-3.538630009E0,7.350199223E-1,9.165003777E0,9.851875499E0
3.438302396E0,-3.536235809E0,7.398083210E-1,9.167398453E0,9.853602105E0
3.440301771E0,-3.533841610E0,7.350199223E-1,9.153033257E0,9.839019697E0
3.442301615E0,-3.533841610E0,7.326257229E-1,9.143456459E0,9.829932502E0
3.444302318E0,-3.538630009E0,7.278373241E-1,9.150638580E0,9.837979261E0
3.446302591E0,-3.545812607E0,7.350199223E-1,9.150638580E0,9.841098910E0
3.448302904E0,-3.543418407E0,7.350199223E-1,9.143456459E0,9.833558070E0
3.450303294E0,-3.536235809E0,7.398083210E-1,9.157821655E0,9.844692861E0
3.452302904E0,-3.531447411E0,7.445967197E-1,9.148244858E0,9.834425711E0
3.454302943E0,-3.541024208E0,7.398083210E-1,9.143456459E0,9.833054704E0
3.456303255E0,-3.536235809E0,7.350199223E-1,9.148244858E0,9.835425866E0
3.458302904E0,-3.538630009E0,7.206547260E-1,9.143456459E0,9.830770142E0
3.460303607E0,-3.536235809E0,7.302315235E-1,9.141061783E0,9.828388082E0
3.462303841E0,-3.541024208E0,7.350199223E-1,9.133879662E0,9.823790735E0
3.464304271E0,-3.541024208E0,7.278373241E-1,9.131484985E0,9.821029358E0
3.466304622E0,-3.533841610E0,7.374141216E-1,9.136273384E0,9.823609696E0
3.468304779E0,-3.531447411E0,7.326257229E-1,9.136273384E0,9.822390372E0
3.470305404E0,-3.531447411E0,7.374141216E-1,9.141061783E0,9.827202599E0
3.472306185E0,-3.541024208E0,7.326257229E-1,9.129091263E0,9.819159851E0
3.474307240E0,-3.543418407E0,7.374141216E-1,9.133879662E0,9.824833396E0
3.476308060E0,-3.543418407E0,7.374141216E-1,9.129091263E0,9.820381911E0
3.478308997E0,-3.543418407E0,7.374141216E-1,9.138668060E0,9.829285198E0
3.480310287E0,-3.533841610E0,7.398083210E-1,9.129091263E0,9.817110581E0
3.482310599E0,-3.543418407E0,7.398083210E-1,9.129091263E0,9.820561982E0
3.484311458E0,-3.543418407E0,7.326257229E-1,9.133879662E0,9.824475158E0
3.486312083E0,-3.548206806E0,7.326257229E-1,9.138668060E0,9.830654399E0
3.488312083E0,-3.541024208E0,7.230489254E-1,9.141061783E0,9.829581004E0
3.490312044E0,-3.536235809E0,7.374141216E-1,9.124302864E0,9.813340208E0
3.492312005E0,-3.536235809E0,7.422025204E-1,9.124302864E0,9.813701189E0
3.494312044E0,-3.545812607E0,7.398083210E-1,9.136273384E0,9.828102296E0
3.496311732E0,-3.541024208E0,7.302315235E-1,9.138668060E0,9.827886061E0
3.498311224E0,-3.536235809E0,7.326257229E-1,9.145850182E0,9.833019866E0
3.500310755E0,-3.548206806E0,7.350199223E-1,9.155426979E0,9.846414017E0
3.502311107E0,-3.545812607E0,7.326257229E-1,9.148244858E0,9.838694602E0
3.504311380E0,-3.545812607E0,7.350199223E-1,9.148244858E0,9.838873173E0
3.506311068E0,-3.550601006E0,7.398083210E-1,9.143456459E0,9.836507504E0
3.508310990E0,-3.557783842E0,7.493851185E-1,9.148244858E0,9.844276911E0
3.510310599E0,-3.564966440E0,7.374141216E-1,9.138668060E0,9.837073712E0
3.512310130E0,-3.543418407E0,7.398083210E-1,9.155426979E0,9.845048173E0
3.514310091E0,-3.538630009E0,7.422025204E-1,9.153033257E0,9.841279628E0
3.516310169E0,-3.541024208E0,7.422025204E-1,9.150638580E0,9.839913793E0
3.518309622E0,-3.543418407E0,7.517793179E-1,9.143456459E0,9.834824969E0
3.520309740E0,-3.538630009E0,7.422025204E-1,9.155426979E0,9.843505986E0
3.522309466E0,-3.538630009E0,7.422025204E-1,9.150638580E0,9.839052462E0
3.524309037E0,-3.531447411E0,7.422025204E-1,9.148244858E0,9.834244728E0
3.526308099E0,-3.529053211E0,7.422025204E-1,9.165003777E0,9.848978392E0
3.528307357E0,-3.529053211E0,7.517793179E-1,9.153033257E0,9.838567299E0
3.530306693E0,-3.531447411E0,7.398083210E-1,9.157821655E0,9.842973872E0
3.532306068E0,-3.536235809E0,7.398083210E-1,9.150638580E0,9.838011307E0
3.534305951E0,-3.536235809E0,7.469909191E-1,9.150638580E0,9.838554038E0
3.536304740E0,-3.529053211E0,7.422025204E-1,9.153033257E0,9.837840156E0
3.538303490E0,-3.533841610E0,7.469909191E-1,9.157821655E0,9.844375522E0
3.540302826E0,-3.526659012E0,7.374141216E-1,9.165003777E0,9.847761045E0
3.542302083E0,-3.531447411E0,7.374141216E-1,9.162610054E0,9.847249535E0
3.544301263E0,-3.529053211E0,7.398083210E-1,9.155426979E0,9.839886996E0
3.546301185E0,-3.521870613E0,7.398083210E-1,9.153033257E0,9.835085498E0
3.548300716E0,-3.526659012E0,7.422025204E-1,9.165003777E0,9.848120764E0
3.550300208E0,-3.529053211E0,7.374141216E-1,9.167398453E0,9.850847199E0
3.552299232E0,-3.526659012E0,7.278373241E-1,9.148244858E0,9.831452331E0
3.554298841E0,-3.531447411E0,7.278373241E-1,9.145850182E0,9.830943166E0
3.556299310E0,-3.524264812E0,7.350199223E-1,9.143456459E0,9.826672518E0
3.558298216E0,-3.526659012E0,7.422025204E-1,9.155426979E0,9.839208888E0
3.560297826E0,-3.526659012E0,7.374141216E-1,9.162610054E0,9.845533321E0
3.562298099E0,-3.524264812E0,7.302315235E-1,9.155426979E0,9.837455144E0
3.564298490E0,-3.526659012E0,7.326257229E-1,9.153033257E0,9.836263621E0
3.566298607E0,-3.526659012E0,7.254431248E-1,9.155426979E0,9.837958868E0
3.568298646E0,-3.524264812E0,7.302315235E-1,9.150638580E0,9.832998880E0
3.570299505E0,-3.541024208E0,7.254431248E-1,9.148244858E0,9.836437574E0
3.572301146E0,-3.541024208E0,7.278373241E-1,9.160215378E0,9.847748239E0
3.574301888E0,-3.536235809E0,7.254431248E-1,9.155426979E0,9.841395968E0
3.576302865E0,-3.545812607E0,7.110779285E-1,9.148244858E0,9.837113542E0
3.578303490E0,-3.538630009E0,7.230489254E-1,9.157821655E0,9.844307978E0
3.580304622E0,-3.552995205E0,7.302315235E-1,9.150638580E0,9.843332740E0
3.582305130E0,-3.555389643E0,7.254431248E-1,9.150638580E0,9.843843237E0
3.584305677E0,-3.550601006E0,7.206547260E-1,9.148244858E0,9.839537322E0
3.586305951E0,-3.557783842E0,7.206547260E-1,9.148244858E0,9.842131531E0
3.588306380E0,-3.552995205E0,7.326257229E-1,9.157821655E0,9.850188468E0
3.590306771E0,-3.552995205E0,7.350199223E-1,9.143456459E0,9.837013024E0
3.592306849E0,-3.555389643E0,7.326257229E-1,9.148244858E0,9.842150169E0
3.594307279E0,-3.552995205E0,7.254431248E-1,9.141061783E0,9.834076122E0
3.596307747E0,-3.550601006E0,7.206547260E-1,9.129091263E0,9.821731926E0
3.598307865E0,-3.543418407E0,7.182605267E-1,9.136273384E0,9.825640109E0
3.600308372E0,-3.555389643E0,7.254431248E-1,9.157821655E0,9.850520834E0
3.602308490E0,-3.550601006E0,7.278373241E-1,9.148244858E0,9.840065988E0
3.604309701E0,-3.550601006E0,7.158663273E-1,9.136273384E0,9.828057969E0
3.606310638E0,-3.545812607E0,7.158663273E-1,9.131484985E0,9.821877095E0
3.608311458E0,-3.555389643E0,7.110779285E-1,9.143456459E0,9.836118307E0
3.610312357E0,-3.545812607E0,7.158663273E-1,9.138668060E0,9.828555619E0
3.612313646E0,-3.548206806E0,7.086837292E-1,9.129091263E0,9.819995491E0
3.614314349E0,-3.545812607E0,7.158663273E-1,9.133879662E0,9.824103486E0
3.616314896E0,-3.541024208E0,7.158663273E-1,9.138668060E0,9.826829141E0
3.618315365E0,-3.533841610E0,7.038952708E-1,9.153033257E0,9.836743510E0
3.620316497E0,-3.536235809E0,7.134721279E-1,9.150638580E0,9.836065911E0
3.622317826E0,-3.538630009E0,7.134721279E-1,9.150638580E0,9.836926921E0
3.624319076E0,-3.550601006E0,7.134721279E-1,9.155426979E0,9.845692111E0
3.626320482E0,-3.538630009E0,7.158663273E-1,9.153033257E0,9.839328470E0
3.628321419E0,-3.545812607E0,7.110779285E-1,9.165003777E0,9.852700802E0
3.630322513E0,-3.550601006E0,7.062895298E-1,9.169792175E0,9.858534421E0
3.632324115E0,-3.552995205E0,7.158663273E-1,9.157821655E0,9.848956137E0
3.634324740E0,-3.550601006E0,7.158663273E-1,9.157821655E0,9.848092687E0
3.636326341E0,-3.545812607E0,7.134721279E-1,9.157821655E0,9.846193528E0
3.638326693E0,-3.550601006E0,7.158663273E-1,9.167398453E0,9.856998858E0
3.640328021E0,-3.557783842E0,7.206547260E-1,9.176975250E0,9.868842072E0
3.642328880E0,-3.557783842E0,7.158663273E-1,9.181763649E0,9.872946580E0
3.644330521E0,-3.555389643E0,7.230489254E-1,9.176975250E0,9.868154336E0
3.646331419E0,-3.562572241E0,7.182605267E-1,9.186552048E0,9.879299453E0
3.648332787E0,-3.567360640E0,7.206547260E-1,9.179368973E0,9.874523781E0
3.650333958E0,-3.562572241E0,7.158663273E-1,9.179368973E0,9.872446521E0
3.652335482E0,-3.564966440E0,7.134721279E-1,9.181763649E0,9.875363887E0
3.654336654E0,-3.567360640E0,7.158663273E-1,9.176975250E0,9.871950227E0
3.656338060E0,-3.557783842E0,7.206547260E-1,9.157821655E0,9.851033782E0
3.658338802E0,-3.557783842E0,7.206547260E-1,9.162610054E0,9.855485381E0
3.660339232E0,-3.560178041E0,7.158663273E-1,9.165003777E0,9.858226337E0
3.662339388E0,-3.557783842E0,7.230489254E-1,9.172186852E0,9.864564727E0
3.664340404E0,-3.562572241E0,7.182605267E-1,9.157821655E0,9.852589336E0
3.666340560E0,-3.560178041E0,7.230489254E-1,9.153033257E0,9.847623329E0
3.668340716E0,-3.557783842E0,7.206547260E-1,9.162610054E0,9.855485381E0
3.670341263E0,-3.557783842E0,7.182605267E-1,9.155426979E0,9.848632759E0
3.672341888E0,-3.564966440E0,7.158663273E-1,9.153033257E0,9.848830799E0
3.674342005E0,-3.564966440E0,7.134721279E-1,9.165003777E0,9.859783082E0
3.676342669E0,-3.560178041E0,7.182605267E-1,9.157821655E0,9.851723877E0
3.678342747E0,-3.567360640E0,7.086837292E-1,9.157821655E0,9.853628369E0
3.680343177E0,-3.567360640E0,7.158663273E-1,9.157821655E0,9.854147553E0
3.682343177E0,-3.552995205E0,7.134721279E-1,9.148244858E0,9.839878118E0
3.684343490E0,-3.557783842E0,7.086837292E-1,9.145850182E0,9.839036235E0
3.686343607E0,-3.567360640E0,7.015010715E-1,9.150638580E0,9.846438550E0
3.688343529E0,-3.564966440E0,7.206547260E-1,9.141061783E0,9.838055675E0
3.690343451E0,-3.560178041E0,7.254431248E-1,9.133879662E0,9.829999648E0
3.692343568E0,-3.564966440E0,7.230489254E-1,9.124302864E0,9.822661972E0
3.694343138E0,-3.572149038E0,7.302315235E-1,9.138668060E0,9.839143293E0
3.696343255E0,-3.576937437E0,7.278373241E-1,9.141061783E0,9.842928381E0
3.698343177E0,-3.567360640E0,7.302315235E-1,9.138668060E0,9.837405854E0
3.700343021E0,-3.567360640E0,7.326257229E-1,9.133879662E0,9.833135820E0
3.702342083E0,-3.564966440E0,7.326257229E-1,9.131484985E0,9.830042940E0
3.704341537E0,-3.572149038E0,7.278373241E-1,9.131484985E0,9.832294440E0
3.706340013E0,-3.574543238E0,7.374141216E-1,9.148244858E0,9.849442772E0
3.708339740E0,-3.567360640E0,7.326257229E-1,9.136273384E0,9.835359360E0
3.710340169E0,-3.572149038E0,7.398083210E-1,9.145850182E0,9.846529371E0
3.712339427E0,-3.576937437E0,7.350199223E-1,9.143456459E0,9.845685945E0
3.714339193E0,-3.567360640E0,7.374141216E-1,9.145850182E0,9.844613607E0
3.716339583E0,-3.562572241E0,7.445967197E-1,9.136273384E0,9.834522693E0
3.718339544E0,-3.564966440E0,7.493851185E-1,9.138668060E0,9.837978334E0
3.720339662E0,-3.557783842E0,7.398083210E-1,9.136273384E0,9.832427654E0
3.722340247E0,-3.555389643E0,7.350199223E-1,9.136273384E0,9.831202426E0
3.724340404E0,-3.557783842E0,7.350199223E-1,9.145850182E0,9.840968230E0
3.726340091E0,-3.552995205E0,7.374141216E-1,9.138668060E0,9.832741654E0
3.728340521E0,-3.560178041E0,7.254431248E-1,9.145850182E0,9.841123460E0
3.730341537E0,-3.562572241E0,7.326257229E-1,9.150638580E0,9.846971506E0
3.732342162E0,-3.557783842E0,7.326257229E-1,9.155426979E0,9.849690832E0
3.734342435E0,-3.555389643E0,7.254431248E-1,9.155426979E0,9.848294594E0
3.736342982E0,-3.555389643E0,7.278373241E-1,9.153033257E0,9.846246009E0
3.738343490E0,-3.552995205E0,7.278373241E-1,9.138668060E0,9.832028072E0
3.740342552E0,-3.548206806E0,7.302315235E-1,9.136273384E0,9.828250148E0
3.742342826E0,-3.545812607E0,7.254431248E-1,9.141061783E0,9.831483372E0
3.744342904E0,-3.533841610E0,7.302315235E-1,9.124302864E0,9.811940550E0
3.746342396E0,-3.529053211E0,7.326257229E-1,9.126696587E0,9.812621852E0
3.748342513E0,-3.533841610E0,7.398083210E-1,9.136273384E0,9.823789708E0
3.750342826E0,-3.536235809E0,7.398083210E-1,9.126696587E0,9.815746056E0
3.752343333E0,-3.524264812E0,7.326257229E-1,9.136273384E0,9.819810297E0
3.754343724E0,-3.519476414E0,7.230489254E-1,9.129091263E0,9.810699326E0
3.756344193E0,-3.521870613E0,7.326257229E-1,9.133879662E0,9.816724033E0
3.758344037E0,-3.521870613E0,7.302315235E-1,9.126696587E0,9.809862449E0
3.760343685E0,-3.526659012E0,7.326257229E-1,9.124302864E0,9.809534494E0
3.762343607E0,-3.521870613E0,7.398083210E-1,9.121908188E0,9.806125532E0
3.764343958E0,-3.514688015E0,7.254431248E-1,9.126696587E0,9.806930720E0
3.766343060E0,-3.507505417E0,7.350199223E-1,9.121908188E0,9.800615160E0
3.768342396E0,-3.505111217E0,7.374141216E-1,9.117119789E0,9.795481483E0
3.770342357E0,-3.502717018E0,7.374141216E-1,9.112331390E0,9.790168000E0
3.772342357E0,-3.505111217E0,7.374141216E-1,9.117119789E0,9.795481483E0
3.774341380E0,-3.502717018E0,7.469909191E-1,9.121908188E0,9.799807699E0
3.776341185E0,-3.490746021E0,7.374141216E-1,9.133879662E0,9.805959670E0
3.778340990E0,-3.488351822E0,7.326257229E-1,9.121908188E0,9.793597290E0
3.780340794E0,-3.493140221E0,7.302315235E-1,9.121908188E0,9.795125097E0
3.782340755E0,-3.495534420E0,7.278373241E-1,9.114726067E0,9.789113306E0
3.784340130E0,-3.485957623E0,7.302315235E-1,9.124302864E0,9.794796648E0
3.786340052E0,-3.488351822E0,7.326257229E-1,9.129091263E0,9.800288066E0
3.788340365E0,-3.481169224E0,7.302315235E-1,9.131484985E0,9.799785471E0
3.790339818E0,-3.481169224E0,7.326257229E-1,9.141061783E0,9.808888323E0
3.792339622E0,-3.490746021E0,7.254431248E-1,9.143456459E0,9.813988564E0
3.794339583E0,-3.497928619E0,7.278373241E-1,9.138668060E0,9.812263027E0
3.796339310E0,-3.497928619E0,7.302315235E-1,9.148244858E0,9.821360735E0
3.798339427E0,-3.502717018E0,7.422025204E-1,9.148244858E0,9.823964325E0
3.800339427E0,-3.507505417E0,7.398083210E-1,9.162610054E0,9.838868512E0
3.802339779E0,-3.514688015E0,7.374141216E-1,9.162610054E0,9.841251670E0
3.804340130E0,-3.517082214E0,7.398083210E-1,9.160215378E0,9.840057389E0
3.806339857E0,-3.512293816E0,7.445967197E-1,9.153033257E0,9.832021660E0
3.808339583E0,-3.526659012E0,7.445967197E-1,9.160215378E0,9.843845480E0
3.810338997E0,-3.524264812E0,7.493851185E-1,9.167398453E0,9.850036290E0
3.812338958E0,-3.517082214E0,7.445967197E-1,9.157821655E0,9.838190334E0
3.814338294E0,-3.519476414E0,7.422025204E-1,9.145850182E0,9.827723762E0
3.816337747E0,-3.529053211E0,7.374141216E-1,9.155426979E0,9.839707278E0
3.818336497E0,-3.531447411E0,7.469909191E-1,9.165003777E0,9.850198499E0
3.820337005E0,-3.524264812E0,7.517793179E-1,9.165003777E0,9.847990091E0
3.822337747E0,-3.531447411E0,7.493851185E-1,9.162610054E0,9.848153221E0
3.824338216E0,-3.538630009E0,7.445967197E-1,9.157821655E0,9.845914081E0
3.826338138E0,-3.538630009E0,7.565677166E-1,9.148244858E0,9.837920564E0
3.828338099E0,-3.543418407E0,7.493851185E-1,9.136273384E0,9.827964358E0
3.830338099E0,-3.550601006E0,7.541735172E-1,9.143456459E0,9.837598346E0
3.832337240E0,-3.543418407E0,7.517793179E-1,9.155426979E0,9.845954973E0
3.834337005E0,-3.548206806E0,7.517793179E-1,9.150638580E0,9.843227627E0
3.836338333E0,-3.550601006E0,7.541735172E-1,9.148244858E0,9.842049033E0
3.838338880E0,-3.545812607E0,7.541735172E-1,9.148244858E0,9.840322592E0
3.840339115E0,-3.550601006E0,7.469909191E-1,9.141061783E0,9.834824526E0
3.842338880E0,-3.548206806E0,7.493851185E-1,9.138668060E0,9.831917591E0
3.844338763E0,-3.548206806E0,7.445967197E-1,9.143456459E0,9.836004872E0
3.846339271E0,-3.548206806E0,7.422025204E-1,9.133879662E0,9.826921888E0
3.848338372E0,-3.543418407E0,7.374141216E-1,9.136273384E0,9.827058815E0
3.850338294E0,-3.552995205E0,7.374141216E-1,9.133879662E0,9.828291417E0
3.852338763E0,-3.555389643E0,7.493851185E-1,9.129091263E0,9.825613510E0
3.854339662E0,-3.557783842E0,7.422025204E-1,9.136273384E0,9.832608087E0
3.856339701E0,-3.545812607E0,7.302315235E-1,9.133879662E0,9.825160701E0
3.858340247E0,-3.557783842E0,7.350199223E-1,9.136273384E0,9.832068526E0
3.860340794E0,-3.560178041E0,7.374141216E-1,9.136273384E0,9.833114391E0
3.862340443E0,-3.564966440E0,7.326257229E-1,9.121908188E0,9.821147344E0
3.864341576E0,-3.567360640E0,7.350199223E-1,9.126696587E0,9.826642703E0
3.866342552E0,-3.557783842E0,7.374141216E-1,9.117119789E0,9.814452542E0
3.868342826E0,-3.562572241E0,7.422025204E-1,9.129091263E0,9.827669756E0
3.870342982E0,-3.564966440E0,7.422025204E-1,9.121908188E0,9.821866385E0
3.872342865E0,-3.564966440E0,7.374141216E-1,9.136273384E0,9.834849092E0
3.874343802E0,-3.569754839E0,7.374141216E-1,9.141061783E0,9.841033468E0
3.876344232E0,-3.567360640E0,7.278373241E-1,9.133879662E0,9.832780216E0
3.878343958E0,-3.564966440E0,7.278373241E-1,9.136273384E0,9.834135663E0
3.880343880E0,-3.574543238E0,7.278373241E-1,9.121908188E0,9.824271755E0
3.882344115E0,-3.567360640E0,7.374141216E-1,9.119514465E0,9.820152015E0
3.884345208E0,-3.572149038E0,7.350199223E-1,9.124302864E0,9.826159260E0
3.886345833E0,-3.581725836E0,7.302315235E-1,9.124302864E0,9.829287909E0
3.888346107E0,-3.586514235E0,7.230489254E-1,9.131484985E0,9.837169417E0
3.890347122E0,-3.591302633E0,7.278373241E-1,9.131484985E0,9.839269272E0
3.892347435E0,-3.596091032E0,7.278373241E-1,9.136273384E0,9.845461352E0
3.894349115E0,-3.588908434E0,7.302315235E-1,9.138668060E0,9.845240258E0
3.896350169E0,-3.591302633E0,7.230489254E-1,9.145850182E0,9.852249992E0
3.898351380E0,-3.591302633E0,7.326257229E-1,9.150638580E0,9.857402370E0
3.900352005E0,-3.593696833E0,7.469909191E-1,9.141061783E0,9.850465110E0
3.902352083E0,-3.593696833E0,7.374141216E-1,9.145850182E0,9.854187539E0
3.904352474E0,-3.596091032E0,7.374141216E-1,9.153033257E0,9.861727440E0
3.906352240E0,-3.596091032E0,7.374141216E-1,9.157821655E0,9.866171890E0
3.908352044E0,-3.603273630E0,7.398083210E-1,9.157821655E0,9.868971308E0
3.910352044E0,-3.603273630E0,7.374141216E-1,9.165003777E0,9.875457188E0
3.912352552E0,-3.603273630E0,7.445967197E-1,9.160215378E0,9.871552608E0
3.914352747E0,-3.596091032E0,7.374141216E-1,9.153033257E0,9.861727440E0
3.916352396E0,-3.593696833E0,7.445967197E-1,9.167398453E0,9.874729140E0
3.918352982E0,-3.598485231E0,7.541735172E-1,9.167398453E0,9.877199403E0
3.920353451E0,-3.588908434E0,7.541735172E-1,9.172186852E0,9.878160410E0
3.922352122E0,-3.591302633E0,7.445967197E-1,9.179368973E0,9.884973122E0
3.924351341E0,-3.591302633E0,7.445967197E-1,9.181763649E0,9.887196902E0
3.926350677E0,-3.586514235E0,7.541735172E-1,9.188945770E0,9.892855322E0
3.928349740E0,-3.593696833E0,7.493851185E-1,9.198522568E0,9.903991741E0
3.930350247E0,-3.598485231E0,7.469909191E-1,9.200917244E0,9.907773187E0
3.932350990E0,-3.610456228E0,7.422025204E-1,9.196128845E0,9.907322771E0
3.934351458E0,-3.603273630E0,7.445967197E-1,9.193734169E0,9.902663940E0
3.936352240E0,-3.598485231E0,7.398083210E-1,9.193734169E0,9.900563635E0
3.938352396E0,-3.586514235E0,7.350199223E-1,9.198522568E0,9.900310908E0
3.940352982E0,-3.591302633E0,7.398083210E-1,9.215282440E0,9.917973654E0
3.942353372E0,-3.593696833E0,7.326257229E-1,9.205705643E0,9.909410364E0
3.944354076E0,-3.581725836E0,7.302315235E-1,9.193734169E0,9.893773093E0
3.946354935E0,-3.576937437E0,7.326257229E-1,9.200917244E0,9.898893878E0
3.948355404E0,-3.576937437E0,7.302315235E-1,9.193734169E0,9.892040612E0
3.950355951E0,-3.576937437E0,7.350199223E-1,9.184157372E0,9.883495451E0
3.952357318E0,-3.576937437E0,7.326257229E-1,9.188945770E0,9.887767506E0
3.954358646E0,-3.572149038E0,7.326257229E-1,9.186552048E0,9.883811397E0
3.956359701E0,-3.574543238E0,7.302315235E-1,9.193734169E0,9.891175128E0
3.958361263E0,-3.574543238E0,7.302315235E-1,9.196128845E0,9.893400991E0
3.960362357E0,-3.576937437E0,7.302315235E-1,9.186552048E0,9.885365852E0
3.962363607E0,-3.574543238E0,7.230489254E-1,9.196128845E0,9.892873437E0
3.964364818E0,-3.581725836E0,7.398083210E-1,9.208099365E0,9.907833781E0
3.966366185E0,-3.624821424E0,7.541735172E-1,9.234436035E0,9.949015878E0
3.968367357E0,-3.711012602E0,7.278373241E-1,9.188945770E0,9.936703984E0
3.970368412E0,-3.828328609E0,6.895300746E-1,9.078812599E0,9.877063829E0
3.972368919E0,-3.957615376E0,6.751648784E-1,8.999804497E0,9.854696751E0
3.974369115E0,-4.070142746E0,6.919242740E-1,8.959102631E0,9.864600403E0
3.976369388E0,-4.106055737E0,7.015010715E-1,8.937555313E0,9.860613188E0
3.978369115E0,-4.146757126E0,7.110779285E-1,8.901641846E0,9.845834349E0
