Sample in Buffer,Sample in Window,TRIGGER,ctime400[23:0],tdc_dvalid_1[0:0],tdc_dvalid[1:1],fine_time_0[7:0],fine_time_1[7:0]
5730,5730,0,c35cf4,1,1,22,35
5731,5731,0,c35e84,1,1,25,38
5732,5732,0,c36014,1,1,25,37
5733,5733,0,c361a4,1,1,25,37
5734,5734,0,c36334,1,1,25,37
5735,5735,0,c364c4,1,1,25,38
5736,5736,0,c36654,1,1,26,39
5737,5737,0,c367e4,1,1,26,39
5738,5738,0,c36974,1,1,26,39
5739,5739,0,c36b04,1,1,26,39
5740,5740,0,c36c94,1,1,27,39
5741,5741,0,c36e24,1,1,26,39
5742,5742,0,c36fb4,1,1,27,39
5743,5743,0,c37144,1,1,29,3a
5744,5744,0,c372d4,1,1,29,3a
5745,5745,0,c37464,1,1,27,39
5746,5746,0,c375f4,1,1,27,39
5747,5747,0,c37784,1,1,29,3a
5748,5748,0,c37914,1,1,28,3a
5749,5749,0,c37aa4,1,1,29,3a
5750,5750,0,c37c34,1,1,29,3c
5751,5751,0,c37dc4,1,1,29,3d
5752,5752,0,c37f54,1,1,29,3d
5753,5753,0,c380e4,1,1,29,3d
5754,5754,0,c38274,1,1,2b,3d
5755,5755,0,c38404,1,1,29,3d
5756,5756,0,c38594,1,1,2c,3e
5757,5757,0,c38724,1,1,2d,3f
5758,5758,0,c388b4,1,1,2b,3e
5759,5759,0,c38a44,1,1,2d,3f
5760,5760,0,c38bd4,1,1,2c,3f
5761,5761,0,c38d64,1,1,2e,42
5762,5762,0,c38ef4,1,1,2e,41
5763,5763,0,c39084,1,1,2e,42
5764,5764,0,c39214,1,1,2e,41
5765,5765,0,c393a4,1,1,2e,42
5766,5766,0,c39534,1,1,2e,41
5767,5767,0,c396c4,1,1,2e,42
5768,5768,0,c39854,1,1,31,43
5769,5769,0,c399e4,1,1,2e,42
5770,5770,0,c39b74,1,1,31,43
5771,5771,0,c39d04,1,1,32,44
5772,5772,0,c39e94,1,1,31,44
5773,5773,0,c3a024,1,1,31,44
5774,5774,0,c3a1b4,1,1,31,44
5775,5775,0,c3a344,1,1,32,44
5776,5776,0,c3a4d4,1,1,32,44
5777,5777,0,c3a664,1,1,32,44
5778,5778,0,c3a7f4,1,1,33,45
5779,5779,0,c3a984,1,1,33,45
5780,5780,0,c3ab14,1,1,35,45
5781,5781,0,c3aca4,1,1,33,45
5782,5782,0,c3ae34,1,1,35,46
5783,5783,0,c3afc4,1,1,36,46
5784,5784,0,c3b154,1,1,36,46
5785,5785,0,c3b2e4,1,1,36,46
5786,5786,0,c3b474,1,1,38,48
5787,5787,0,c3b604,1,1,36,46
5788,5788,0,c3b794,1,1,38,48
5789,5789,0,c3b924,1,1,39,4a
5790,5790,0,c3bab4,1,1,38,49
5791,5791,0,c3bc44,1,1,38,4a
5792,5792,0,c3bdd4,1,1,38,49
5793,5793,0,c3bf64,1,1,38,4a
5794,5794,0,c3c0f4,1,1,39,4a
5795,5795,0,c3c284,1,1,39,4a
5796,5796,0,c3c414,1,1,39,4c
5797,5797,0,c3c5a4,1,1,3a,4d
5798,5798,0,c3c734,1,1,3a,4d
5799,5799,0,c3c8c4,1,1,3a,4d
5800,5800,0,c3ca54,1,1,3a,4d
5801,5801,0,c3cbe4,1,1,3a,4d
5802,5802,0,c3cd74,1,1,3a,4d
5803,5803,0,c3cf04,1,1,3c,4e
5804,5804,0,c3d094,1,1,3d,4f
5805,5805,0,c3d224,1,1,3a,4e
5806,5806,0,c3d3b4,1,1,3d,4f
5807,5807,0,c3d544,1,1,3d,50
5808,5808,0,c3d6d4,1,1,3d,50
5809,5809,0,c3d864,1,1,3d,50
5810,5810,0,c3d9f4,1,1,3d,50
5811,5811,0,c3db84,1,1,3f,52
5812,5812,0,c3dd14,1,1,3f,52
5813,5813,0,c3dea4,1,1,3f,52
5814,5814,0,c3e034,1,1,3d,51
5815,5815,0,c3e1c4,1,1,3f,52
5816,5816,0,c3e354,1,1,40,52
5817,5817,0,c3e4e4,1,1,42,55
5818,5818,0,c3e674,1,1,40,52
5819,5819,0,c3e804,1,1,42,55
5820,5820,0,c3e994,1,1,42,55
5821,5821,0,c3eb24,1,1,42,55
5822,5822,0,c3ecb4,1,1,44,55
5823,5823,0,c3ee44,1,1,42,55
5824,5824,0,c3efd4,1,1,45,56
5825,5825,0,c3f164,1,1,42,55
5826,5826,0,c3f2f4,1,1,45,56
5827,5827,0,c3f484,1,1,45,56
5828,5828,0,c3f614,1,1,44,56
5829,5829,0,c3f7a4,1,1,45,56
5830,5830,0,c3f934,1,1,45,59
5831,5831,0,c3fac4,1,1,45,56
5832,5832,0,c3fc54,1,1,45,56
5833,5833,0,c3fde4,1,1,45,58
5834,5834,0,c3ff74,1,1,45,59
5835,5835,0,c40104,1,1,45,59
5836,5836,0,c40294,1,1,45,59
5837,5837,0,c40424,1,1,45,59
5838,5838,0,c405b4,1,1,46,59
5839,5839,0,c40744,1,1,49,5a
5840,5840,0,c408d4,1,1,49,5a
5841,5841,0,c40a64,1,1,46,59
5842,5842,0,c40bf4,1,1,49,5a
5843,5843,0,c40d84,1,1,49,5a
5844,5844,0,c40f14,1,1,49,5c
5845,5845,0,c410a4,1,1,49,5b
5846,5846,0,c41234,1,1,49,5b
5847,5847,0,c413c4,1,1,49,5c
5848,5848,0,c41554,1,1,49,5d
5849,5849,0,c416e4,1,1,4b,5d
5850,5850,0,c41874,1,1,4b,5d
5851,5851,0,c41a04,1,1,4c,5e
5852,5852,0,c41b94,1,1,4c,5e
5853,5853,0,c41d24,1,1,4c,5e
5854,5854,0,c41eb4,1,1,4b,5d
5855,5855,0,c42044,1,1,4e,61
5856,5856,0,c421d4,1,1,4d,5e
5857,5857,0,c42364,1,1,4d,5e
5858,5858,0,c424f4,1,1,4e,61
5859,5859,0,c42684,1,1,4e,61
5860,5860,0,c42814,1,1,4e,61
5861,5861,0,c429a4,1,1,51,61
5862,5862,0,c42b34,1,1,4e,61
5863,5863,0,c42cc4,1,1,51,61
5864,5864,0,c42e54,1,1,51,62
5865,5865,0,c42fe4,1,1,51,61
5866,5866,0,c43174,1,1,51,61
5867,5867,0,c43304,1,1,51,62
5868,5868,0,c43494,1,1,52,62
5869,5869,0,c43624,1,1,51,62
5870,5870,0,c437b4,1,1,52,63
5871,5871,0,c43944,1,1,52,64
5872,5872,0,c43ad4,1,1,52,63
5873,5873,0,c43c64,1,1,55,64
5874,5874,0,c43df4,1,1,52,64
5875,5875,0,c43f84,1,1,52,64
5876,5876,0,c44114,1,1,55,65
5877,5877,0,c442a4,1,1,55,65
5878,5878,0,c44434,1,1,55,65
5879,5879,0,c445c4,1,1,55,65
5880,5880,0,c44754,1,1,55,65
5881,5881,0,c448e4,1,1,55,65
5882,5882,0,c44a74,1,1,56,65
5883,5883,0,c44c04,1,1,55,65
5884,5884,0,c44d94,1,1,56,65
5885,5885,0,c44f24,1,1,56,65
5886,5886,0,c450b4,1,1,59,68
5887,5887,0,c45244,1,1,58,67
5888,5888,0,c453d4,1,1,58,66
5889,5889,0,c45564,1,1,59,69
5890,5890,0,c456f4,1,1,56,66
5891,5891,0,c45884,1,1,59,68
5892,5892,0,c45a14,1,1,5a,69
5893,5893,0,c45ba4,1,1,59,69
5894,5894,0,c45d34,1,1,59,69
5895,5895,0,c45ec4,1,1,59,69
5896,5896,0,c46054,1,1,5a,6a
5897,5897,0,c461e4,1,1,5a,6a
5898,5898,0,c46374,1,1,5a,6a
5899,5899,0,c46504,1,1,5c,6b
5900,5900,0,c46694,1,1,5c,6b
5901,5901,0,c46824,1,1,5c,6d
5902,5902,0,c469b4,1,1,5c,6d
5903,5903,0,c46b44,1,1,5c,6d
5904,5904,0,c46cd4,1,1,5d,6d
5905,5905,0,c46e64,1,1,5d,6d
5906,5906,0,c46ff4,1,1,5c,6d
5907,5907,0,c47184,1,1,5d,6d
5908,5908,0,c47314,1,1,5d,6d
5909,5909,0,c474a4,1,1,5d,6e
5910,5910,0,c47634,1,1,5d,6e
5911,5911,0,c477c4,1,1,5d,6e
5912,5912,0,c47954,1,1,5e,6e
5913,5913,0,c47ae4,1,1,5e,6e
5914,5914,0,c47c74,1,1,5e,70
5915,5915,0,c47e04,1,1,5e,71
5916,5916,0,c47f94,1,1,5f,71
5917,5917,0,c48124,1,1,5f,71
5918,5918,0,c482b4,1,1,5f,71
5919,5919,0,c48444,1,1,5e,71
5920,5920,0,c485d4,1,1,60,71
5921,5921,0,c48764,1,1,60,71
5922,5922,0,c488f4,1,1,60,71
5923,5923,0,c48a84,1,1,61,72
5924,5924,0,c48c14,1,1,60,71
5925,5925,0,c48da4,1,1,61,74
5926,5926,0,c48f34,1,1,61,74
5927,5927,0,c490c4,1,1,61,74
5928,5928,0,c49254,1,1,62,75
5929,5929,0,c493e4,1,1,62,75
5930,5930,0,c49574,1,1,62,75
5931,5931,0,c49704,1,1,62,75
5932,5932,0,c49894,1,1,62,75
5933,5933,0,c49a24,1,1,62,76
5934,5934,0,c49bb4,1,1,62,76
5935,5935,0,c49d44,1,1,64,77
5936,5936,0,c49ed4,1,1,62,76
5937,5937,0,c4a064,1,1,64,76
5938,5938,0,c4a1f4,1,1,65,79
5939,5939,0,c4a384,1,1,64,78
5940,5940,0,c4a514,1,1,64,77
5941,5941,0,c4a6a4,1,1,65,79
5942,5942,0,c4a834,1,1,64,79
5943,5943,0,c4a9c4,1,1,65,79
5944,5944,0,c4ab54,1,1,65,79
5945,5945,0,c4ace4,1,1,66,7a
5946,5946,0,c4ae74,1,1,66,7b
5947,5947,0,c4b004,1,1,65,7a
5948,5948,0,c4b194,1,1,66,7c
5949,5949,0,c4b324,1,1,66,7b
5950,5950,0,c4b4b4,1,1,67,7c
5951,5951,0,c4b644,1,1,67,7d
5952,5952,0,c4b7d4,1,1,67,7d
5953,5953,0,c4b964,1,1,68,7d
5954,5954,0,c4baf4,1,1,67,7c
5955,5955,0,c4bc84,1,1,67,7d
5956,5956,0,c4be14,1,1,6a,7d
5957,5957,0,c4bfa4,1,1,6b,7e
5958,5958,0,c4c134,1,1,6a,7d
5959,5959,0,c4c2c4,1,1,6a,7d
5960,5960,0,c4c454,1,1,6d,80
5961,5961,0,c4c5e4,1,1,6b,7e
5962,5962,0,c4c774,1,1,6d,80
5963,5963,0,c4c904,1,1,6d,7e
5964,5964,0,c4ca94,1,1,6d,80
5965,5965,0,c4cc24,1,1,6d,81
5966,5966,0,c4cdb4,1,1,6d,81
5967,5967,0,c4cf44,1,1,6d,82
5968,5968,0,c4d0d4,1,1,6e,82
5969,5969,0,c4d264,1,1,6d,81
5970,5970,0,c4d3f4,1,1,6e,82
5971,5971,0,c4d584,1,1,6e,82
5972,5972,0,c4d714,1,1,70,83
5973,5973,0,c4d8a4,1,1,6e,82
5974,5974,0,c4da34,1,1,6f,82
5975,5975,0,c4dbc4,1,1,70,83
5976,5976,0,c4dd54,1,1,71,85
5977,5977,0,c4dee4,1,1,71,85
5978,5978,0,c4e074,1,1,71,85
5979,5979,0,c4e204,1,1,71,84
5980,5980,0,c4e394,1,1,72,85
5981,5981,0,c4e524,1,1,71,85
5982,5982,0,c4e6b4,1,1,71,85
5983,5983,0,c4e844,1,1,72,85
5984,5984,0,c4e9d4,1,1,74,86
5985,5985,0,c4eb64,1,1,76,88
5986,5986,0,c4ecf4,1,1,75,86
5987,5987,0,c4ee84,1,1,76,88
5988,5988,0,c4f014,1,1,75,86
5989,5989,0,c4f1a4,1,1,76,88
5990,5990,0,c4f334,1,1,76,88
5991,5991,0,c4f4c4,1,1,76,88
5992,5992,0,c4f654,1,1,76,87
5993,5993,0,c4f7e4,1,1,76,88
5994,5994,0,c4f974,1,1,77,88
5995,5995,0,c4fb04,1,1,78,88
5996,5996,0,c4fc94,1,1,77,88
5997,5997,0,c4fe24,1,1,78,88
5998,5998,0,c4ffb4,1,1,77,88
5999,5999,0,c50144,1,1,79,88
6000,6000,0,c502d4,1,1,79,89
6001,6001,0,c50464,1,1,79,89
6002,6002,0,c505f4,1,1,79,89
6003,6003,0,c50784,1,1,79,89
6004,6004,0,c50914,1,1,79,89
6005,6005,0,c50aa4,1,1,7a,8b
6006,6006,0,c50c34,1,1,7a,89
6007,6007,0,c50dc4,1,1,7a,8a
6008,6008,0,c50f54,1,1,7d,8d
6009,6009,0,c510e4,1,1,7d,8b
6010,6010,0,c51274,1,1,7d,8d
6011,6011,0,c51404,1,1,7d,8d
6012,6012,0,c51594,1,1,7d,8e
6013,6013,0,c51724,1,1,7d,8e
6014,6014,0,c518b4,1,1,7d,8e
6015,6015,0,c51a44,1,1,7d,8e
6016,6016,0,c51bd4,1,1,7f,90
6017,6017,0,c51d64,1,1,7f,8f
6018,6018,0,c51ef4,1,1,7f,90
6019,6019,0,c52084,1,1,7f,90
6020,6020,0,c52214,1,1,7f,90
6021,6021,0,c523a4,1,1,80,91
6022,6022,0,c52534,1,1,7f,90
6023,6023,0,c526c4,1,1,82,91
6024,6024,0,c52854,1,1,80,91
6025,6025,0,c529e4,1,1,82,91
6026,6026,0,c52b74,1,1,82,91
6027,6027,0,c52d04,1,1,82,92
6028,6028,0,c52e94,1,1,82,92
6029,6029,0,c53024,1,1,85,92
6030,6030,0,c531b4,1,1,85,93
6031,6031,0,c53344,1,1,85,92
6032,6032,0,c534d4,1,1,85,93
6033,6033,0,c53664,1,1,85,95
6034,6034,0,c537f4,1,1,85,95
6035,6035,0,c53984,1,1,85,95
6036,6036,0,c53b14,1,1,85,94
6037,6037,0,c53ca4,1,1,86,96
6038,6038,0,c53e34,1,1,86,96
6039,6039,0,c53fc4,1,1,86,95
6040,6040,0,c54154,1,1,88,99
6041,6041,0,c542e4,1,1,86,96
6042,6042,0,c54474,1,1,86,96
6043,6043,0,c54604,1,1,88,98
6044,6044,0,c54794,1,1,88,98
6045,6045,0,c54924,1,1,88,98
6046,6046,0,c54ab4,1,1,88,99
6047,6047,0,c54c44,1,1,88,99
6048,6048,0,c54dd4,1,1,89,9a
6049,6049,0,c54f64,1,1,88,99
6050,6050,0,c550f4,1,1,89,9a
6051,6051,0,c55284,1,1,89,9a
6052,6052,0,c55414,1,1,88,9a
6053,6053,0,c555a4,1,1,89,9a
6054,6054,0,c55734,1,1,89,9a
6055,6055,0,c558c4,1,1,8a,9d
6056,6056,0,c55a54,1,1,8a,9d
6057,6057,0,c55be4,1,1,8b,9d
6058,6058,0,c55d74,1,1,8a,9d
6059,6059,0,c55f04,1,1,8a,9d
6060,6060,0,c56094,1,1,8a,9d
6061,6061,0,c56224,1,1,8b,9d
6062,6062,0,c563b4,1,1,8b,9d
6063,6063,0,c56544,1,0,8e,9e
6064,6064,0,c566d4,1,1,8b,9d
6065,6065,0,c56864,1,0,8f,9e
6066,6066,0,c569f4,1,0,8d,9e
6067,6067,0,c56b84,1,0,8d,9e
6068,6068,0,c56d14,1,0,8e,9e
6069,6069,0,c56ea4,1,0,8e,9e
6070,6070,0,c57034,1,0,8f,9e
6071,6071,0,c571c4,1,0,8f,a1
6072,6072,0,c57354,1,0,91,a1
6073,6073,0,c574e4,1,0,91,a1
6074,6074,0,c57674,1,0,91,a1
6075,6075,0,c57804,1,0,90,a1
6076,6076,0,c57994,1,0,92,a1
6077,6077,0,c57b24,1,0,92,a1
6078,6078,0,c57cb4,1,0,92,a1
6079,6079,0,c57e44,1,0,91,a1
6080,6080,0,c57fd4,1,0,93,a2
6081,6081,0,c58164,1,0,95,a2
6082,6082,0,c582f4,1,0,95,a2
6083,6083,0,c58484,1,0,95,a2
6084,6084,0,c58614,1,0,95,a5
6085,6085,0,c587a4,1,0,95,a3
6086,6086,0,c58934,1,0,95,a3
6087,6087,0,c58ac4,1,0,96,a5
6088,6088,0,c58c54,1,0,96,a5
6089,6089,0,c58de4,1,0,96,a5
6090,6090,0,c58f74,1,0,96,a5
6091,6091,0,c59104,1,0,96,a6
6092,6092,0,c59294,1,0,96,a6
6093,6093,0,c59424,1,0,96,a6
6094,6094,0,c595b4,1,0,99,a7
6095,6095,0,c59744,1,0,99,a7
6096,6096,0,c598d4,1,0,98,a7
6097,6097,0,c59a64,1,0,99,a9
6098,6098,0,c59bf4,1,0,99,a7
6099,6099,0,c59d84,1,0,9a,aa
6100,6100,0,c59f14,1,0,99,a7
6101,6101,0,c5a0a4,1,0,9a,aa
6102,6102,0,c5a234,1,0,9a,aa
6103,6103,0,c5a3c4,1,0,9a,aa
6104,6104,0,c5a554,1,0,9a,aa
6105,6105,0,c5a6e4,1,0,9a,aa
6106,6106,0,c5a874,1,0,9a,ab
6107,6107,0,c5aa04,1,0,9c,ad
6108,6108,0,c5ab94,1,0,9c,ad
6109,6109,0,c5ad24,1,0,9c,ad
6110,6110,0,c5aeb4,1,0,9c,aa
6111,6111,0,c5b044,1,0,9a,aa
6112,6112,0,c5b1d4,1,0,9c,ad
6113,6113,0,c5b364,1,0,9c,ad
6114,6114,0,c5b4f4,1,0,9d,ad
6115,6115,0,c5b684,1,0,9d,ae
6116,6116,0,c5b814,1,0,9c,ad
6117,6117,0,c5b9a4,1,0,9d,ae
6118,6118,0,c5bb34,1,0,9d,ae
6119,6119,0,c5bcc4,1,0,9d,af
6120,6120,0,c5be54,1,0,9d,b0
6121,6121,0,c5bfe3,1,1,04,13
6122,6122,0,c5c174,1,0,9d,b0
6123,6123,0,c5c303,1,1,04,13
6124,6124,0,c5c493,1,1,04,14
6125,6125,0,c5c623,1,1,04,15
6126,6126,0,c5c7b3,1,1,04,14
6127,6127,0,c5c943,1,1,04,16
6128,6128,0,c5cad3,1,1,05,16
6129,6129,0,c5cc63,1,1,05,16
6130,6130,0,c5cdf3,1,1,05,16
6131,6131,0,c5cf83,1,1,05,16
6132,6132,0,c5d113,1,1,05,16
6133,6133,0,c5d2a3,1,1,05,16
6134,6134,0,c5d433,1,1,05,17
6135,6135,0,c5d5c3,1,1,05,19
6136,6136,0,c5d753,1,1,06,19
6137,6137,0,c5d8e3,1,1,06,19
6138,6138,0,c5da73,1,1,06,19
6139,6139,0,c5dc03,1,1,09,19
6140,6140,0,c5dd93,1,1,06,19
6141,6141,0,c5df23,1,1,09,1a
6142,6142,0,c5e0b3,1,1,07,19
6143,6143,0,c5e243,1,1,09,1a
6144,6144,0,c5e3d3,1,1,09,1a
6145,6145,0,c5e563,1,1,09,1c
6146,6146,0,c5e6f3,1,1,09,1a
6147,6147,0,c5e883,1,1,09,1d
6148,6148,0,c5ea13,1,1,09,1d
6149,6149,0,c5eba3,1,1,0a,1d
6150,6150,0,c5ed33,1,1,0a,1d
6151,6151,0,c5eec3,1,1,0a,1d
6152,6152,0,c5f053,1,1,0a,1d
6153,6153,0,c5f1e3,1,1,0d,1d
6154,6154,0,c5f373,1,1,0d,1e
6155,6155,0,c5f503,1,1,0a,1d
6156,6156,0,c5f693,1,1,0e,1e
6157,6157,0,c5f823,1,1,0d,1e
6158,6158,0,c5f9b3,1,1,0e,1e
6159,6159,0,c5fb43,1,1,0e,20
6160,6160,0,c5fcd3,1,1,0e,21
6161,6161,0,c5fe63,1,1,0d,1e
6162,6162,0,c5fff3,1,1,0e,1e
6163,6163,0,c60183,1,1,0e,1f
6164,6164,0,c60313,1,1,0e,21
6165,6165,0,c604a3,1,1,11,22
6166,6166,0,c60633,1,1,0f,21
6167,6167,0,c607c3,1,1,11,22
6168,6168,0,c60953,1,1,0f,21
6169,6169,0,c60ae3,1,1,11,21
6170,6170,0,c60c73,1,1,11,22
6171,6171,0,c60e03,1,1,11,23
6172,6172,0,c60f93,1,1,11,22
6173,6173,0,c61123,1,1,11,24
6174,6174,0,c612b3,1,1,11,22
6175,6175,0,c61443,1,1,12,25
6176,6176,0,c615d3,1,1,12,25
6177,6177,0,c61763,1,1,15,26
6178,6178,0,c618f3,1,1,13,26
6179,6179,0,c61a83,1,1,12,25
6180,6180,0,c61c13,1,1,13,25
6181,6181,0,c61da3,1,1,13,26
6182,6182,0,c61f33,1,1,15,26
6183,6183,0,c620c3,1,1,15,26
6184,6184,0,c62253,1,1,15,26
6185,6185,0,c623e3,1,1,16,28
6186,6186,0,c62573,1,1,16,29
6187,6187,0,c62703,1,1,15,27
6188,6188,0,c62893,1,1,16,29
6189,6189,0,c62a23,1,1,15,29
6190,6190,0,c62bb3,1,1,16,29
6191,6191,0,c62d43,1,1,19,29
6192,6192,0,c62ed3,1,1,18,29
6193,6193,0,c63063,1,1,18,29
6194,6194,0,c631f3,1,1,16,29
6195,6195,0,c63383,1,1,19,29
6196,6196,0,c63513,1,1,19,2a
6197,6197,0,c636a3,1,1,19,2a
6198,6198,0,c63833,1,1,19,2a
6199,6199,0,c639c3,1,1,18,29
6200,6200,0,c63b53,1,1,1c,2d
6201,6201,0,c63ce3,1,1,1a,2d
6202,6202,0,c63e73,1,1,1a,2d
6203,6203,0,c64003,1,1,1a,2d
6204,6204,0,c64193,1,1,1a,2d
6205,6205,0,c64323,1,1,1a,2d
6206,6206,0,c644b3,1,1,1d,2e
6207,6207,0,c64643,1,1,1d,31
6208,6208,0,c647d3,1,1,1d,2e
6209,6209,0,c64963,1,1,1c,2d
6210,6210,0,c64af3,1,1,1e,31
6211,6211,0,c64c83,1,1,1d,2e
6212,6212,0,c64e13,1,1,1d,31
6213,6213,0,c64fa3,1,1,1d,31
6214,6214,0,c65133,1,1,1d,2f
6215,6215,0,c652c3,1,1,20,32
6216,6216,0,c65453,1,1,1f,31
6217,6217,0,c655e3,1,1,21,34
6218,6218,0,c65773,1,1,21,32
6219,6219,0,c65903,1,1,20,32
6220,6220,0,c65a93,1,1,21,33
6221,6221,0,c65c23,1,1,21,34
6222,6222,0,c65db3,1,1,22,35
6223,6223,0,c65f43,1,1,22,35
6224,6224,0,c660d3,1,1,21,35
6225,6225,0,c66263,1,1,22,36
6226,6226,0,c663f3,1,1,22,36
6227,6227,0,c66583,1,1,25,36
6228,6228,0,c66713,1,1,25,37
6229,6229,0,c668a3,1,1,25,37
6230,6230,0,c66a33,1,1,25,37
6231,6231,0,c66bc3,1,1,23,36
6232,6232,0,c66d53,1,1,25,38
6233,6233,0,c66ee3,1,1,25,38
6234,6234,0,c67073,1,1,26,39
6235,6235,0,c67203,1,1,25,38
6236,6236,0,c67393,1,1,26,39
6237,6237,0,c67523,1,1,26,39
6238,6238,0,c676b3,1,1,26,39
6239,6239,0,c67843,1,1,27,39
6240,6240,0,c679d3,1,1,26,39
6241,6241,0,c67b63,1,1,28,39
6242,6242,0,c67cf3,1,1,28,3a
6243,6243,0,c67e83,1,1,27,39
6244,6244,0,c68013,1,1,29,3b
6245,6245,0,c681a3,1,1,27,39
6246,6246,0,c68333,1,1,29,3c
6247,6247,0,c684c3,1,1,28,3a
6248,6248,0,c68653,1,1,29,3d
6249,6249,0,c687e3,1,1,29,3d
6250,6250,0,c68973,1,1,29,3d
6251,6251,0,c68b03,1,1,29,3d
6252,6252,0,c68c93,1,1,2c,3e
6253,6253,0,c68e23,1,1,2b,3d
6254,6254,0,c68fb3,1,1,2b,3e
6255,6255,0,c69143,1,1,2c,3f
6256,6256,0,c692d3,1,1,2b,3e
6257,6257,0,c69463,1,1,2b,3e
6258,6258,0,c695f3,1,1,2c,3f
6259,6259,0,c69783,1,1,2d,3f
6260,6260,0,c69913,1,1,2d,3f
6261,6261,0,c69aa3,1,1,2e,41
6262,6262,0,c69c33,1,1,30,42
6263,6263,0,c69dc3,1,1,2d,40
6264,6264,0,c69f53,1,1,2e,41
6265,6265,0,c6a0e3,1,1,2e,42
6266,6266,0,c6a273,1,1,2e,42
6267,6267,0,c6a403,1,1,31,44
6268,6268,0,c6a593,1,1,31,43
6269,6269,0,c6a723,1,1,31,44
6270,6270,0,c6a8b3,1,1,31,44
6271,6271,0,c6aa43,1,1,32,44
6272,6272,0,c6abd3,1,1,31,44
6273,6273,0,c6ad63,1,1,32,44
6274,6274,0,c6aef3,1,1,31,44
6275,6275,0,c6b083,1,1,33,44
6276,6276,0,c6b213,1,1,33,44
6277,6277,0,c6b3a3,1,1,33,45
6278,6278,0,c6b533,1,1,33,45
6279,6279,0,c6b6c3,1,1,36,46
6280,6280,0,c6b853,1,1,33,45
6281,6281,0,c6b9e3,1,1,36,46
6282,6282,0,c6bb73,1,1,36,46
6283,6283,0,c6bd03,1,1,36,46
6284,6284,0,c6be93,1,1,38,47
6285,6285,0,c6c023,1,1,38,47
6286,6286,0,c6c1b3,1,1,36,46
6287,6287,0,c6c343,1,1,38,4a
6288,6288,0,c6c4d3,1,1,38,48
6289,6289,0,c6c663,1,1,38,48
6290,6290,0,c6c7f3,1,1,38,4a
6291,6291,0,c6c983,1,1,38,48
6292,6292,0,c6cb13,1,1,39,4a
6293,6293,0,c6cca3,1,1,3a,4d
6294,6294,0,c6ce33,1,1,39,4c
6295,6295,0,c6cfc3,1,1,39,4d
6296,6296,0,c6d153,1,1,39,4d
6297,6297,0,c6d2e3,1,1,3a,4d
6298,6298,0,c6d473,1,1,3a,4e
6299,6299,0,c6d603,1,1,3a,4d
6300,6300,0,c6d793,1,1,3a,4d
6301,6301,0,c6d923,1,1,3a,4d
6302,6302,0,c6dab3,1,1,3a,4e
6303,6303,0,c6dc43,1,1,3d,50
6304,6304,0,c6ddd3,1,1,3d,50
6305,6305,0,c6df63,1,1,3d,50
6306,6306,0,c6e0f3,1,1,3d,4f
6307,6307,0,c6e283,1,1,3e,51
6308,6308,0,c6e413,1,1,3b,4e
6309,6309,0,c6e5a3,1,1,3d,50
6310,6310,0,c6e733,1,1,3e,51
6311,6311,0,c6e8c3,1,1,3f,51
6312,6312,0,c6ea53,1,1,3f,52
6313,6313,0,c6ebe3,1,1,3f,52
6314,6314,0,c6ed73,1,1,3e,51
6315,6315,0,c6ef03,1,1,40,52
6316,6316,0,c6f093,1,1,41,52
6317,6317,0,c6f223,1,1,42,55
6318,6318,0,c6f3b3,1,1,41,55
6319,6319,0,c6f543,1,1,42,55
6320,6320,0,c6f6d3,1,1,42,55
6321,6321,0,c6f863,1,1,42,55
6322,6322,0,c6f9f3,1,1,42,55
6323,6323,0,c6fb83,1,1,42,55
6324,6324,0,c6fd13,1,1,45,56
6325,6325,0,c6fea3,1,1,44,55
6326,6326,0,c70033,1,1,45,56
6327,6327,0,c701c3,1,1,45,56
6328,6328,0,c70353,1,1,45,56
6329,6329,0,c704e3,1,1,45,56
6330,6330,0,c70673,1,1,45,57
6331,6331,0,c70803,1,1,45,59
6332,6332,0,c70993,1,1,45,56
6333,6333,0,c70b23,1,1,45,59
6334,6334,0,c70cb3,1,1,45,59
6335,6335,0,c70e43,1,1,45,59
6336,6336,0,c70fd3,1,1,45,59
6337,6337,0,c71163,1,1,46,59
6338,6338,0,c712f3,1,1,46,59
6339,6339,0,c71483,1,1,48,5a
6340,6340,0,c71613,1,1,47,5a
6341,6341,0,c717a3,1,1,49,5a
6342,6342,0,c71933,1,1,48,59
6343,6343,0,c71ac3,1,1,48,5a
6344,6344,0,c71c53,1,1,49,5b
6345,6345,0,c71de3,1,1,4a,5d
6346,6346,0,c71f73,1,1,49,5b
6347,6347,0,c72103,1,1,49,5c
6348,6348,0,c72293,1,1,4a,5d
6349,6349,0,c72423,1,1,4a,5d
6350,6350,0,c725b3,1,1,4d,5e
6351,6351,0,c72743,1,1,4a,5d
6352,6352,0,c728d3,1,1,4d,5e
6353,6353,0,c72a63,1,1,4c,5e
6354,6354,0,c72bf3,1,1,4c,5d
6355,6355,0,c72d83,1,1,4c,5e
6356,6356,0,c72f13,1,1,4d,5e
6357,6357,0,c730a3,1,1,4e,61
6358,6358,0,c73233,1,1,4e,61
6359,6359,0,c733c3,1,1,4e,61
6360,6360,0,c73553,1,1,4e,61
6361,6361,0,c736e3,1,1,4f,61
6362,6362,0,c73873,1,1,51,61
6363,6363,0,c73a03,1,1,4e,61
