Sample in Buffer,Sample in Window,TRIGGER,ctime400[23:0],tdc_dvalid_1[0:0],tdc_dvalid[1:1],fine_time_0[7:0],fine_time_1[7:0]
2251,2251,0,1fc8cb,1,1,38,48
2252,2252,0,1fca5b,1,1,38,47
2253,2253,0,1fcbeb,1,1,38,48
2254,2254,0,1fcd7b,1,1,38,49
2255,2255,0,1fcf0b,1,1,39,4a
2256,2256,0,1fd09b,1,1,39,4b
2257,2257,0,1fd22b,1,1,39,4c
2258,2258,0,1fd3bb,1,1,39,4d
2259,2259,0,1fd54b,1,1,3a,4d
2260,2260,0,1fd6db,1,1,39,4c
2261,2261,0,1fd86b,1,1,39,4d
2262,2262,0,1fd9fb,1,1,39,4d
2263,2263,0,1fdb8b,1,1,3a,4d
2264,2264,0,1fdd1b,1,1,3a,4e
2265,2265,0,1fdeab,1,1,3a,4e
2266,2266,0,1fe03b,1,1,3d,4f
2267,2267,0,1fe1cb,1,1,3a,4d
2268,2268,0,1fe35b,1,1,3d,4f
2269,2269,0,1fe4eb,1,1,3d,4e
2270,2270,0,1fe67b,1,1,3d,50
2271,2271,0,1fe80b,1,1,3c,4e
2272,2272,0,1fe99b,1,1,3d,4f
2273,2273,0,1feb2b,1,1,3d,51
2274,2274,0,1fecbb,1,1,3e,51
2275,2275,0,1fee4b,1,1,3e,51
2276,2276,0,1fefdb,1,1,3e,51
2277,2277,0,1ff16b,1,1,3f,52
2278,2278,0,1ff2fb,1,1,41,52
2279,2279,0,1ff48b,1,1,41,52
2280,2280,0,1ff61b,1,1,41,52
2281,2281,0,1ff7ab,1,1,41,54
2282,2282,0,1ff93b,1,1,40,52
2283,2283,0,1ffacb,1,1,41,55
2284,2284,0,1ffc5b,1,1,41,55
2285,2285,0,1ffdeb,1,1,41,55
2286,2286,0,1fff7b,1,1,42,55
2287,2287,0,20010b,1,1,42,55
2288,2288,0,20029b,1,1,42,55
2289,2289,0,20042b,1,1,42,55
2290,2290,0,2005bb,1,1,44,55
2291,2291,0,20074b,1,1,42,55
2292,2292,0,2008db,1,1,45,56
2293,2293,0,200a6b,1,1,45,56
2294,2294,0,200bfb,1,1,45,56
2295,2295,0,200d8b,1,1,45,59
2296,2296,0,200f1b,1,1,45,56
2297,2297,0,2010ab,1,1,44,56
2298,2298,0,20123b,1,1,45,56
2299,2299,0,2013cb,1,1,46,59
2300,2300,0,20155b,1,1,45,59
2301,2301,0,2016eb,1,1,46,59
2302,2302,0,20187b,1,1,46,59
2303,2303,0,201a0b,1,1,46,59
2304,2304,0,201b9b,1,1,46,59
2305,2305,0,201d2b,1,1,49,5a
2306,2306,0,201ebb,1,1,46,59
2307,2307,0,20204b,1,1,49,5a
2308,2308,0,2021db,1,1,49,5c
2309,2309,0,20236b,1,1,49,5b
2310,2310,0,2024fb,1,1,49,5a
2311,2311,0,20268b,1,1,4a,5d
2312,2312,0,20281b,1,1,49,5d
2313,2313,0,2029ab,1,1,49,5c
2314,2314,0,202b3b,1,1,4c,5d
2315,2315,0,202ccb,1,1,4b,5d
2316,2316,0,202e5b,1,1,4c,5e
2317,2317,0,202feb,1,1,4c,5d
2318,2318,0,20317b,1,1,4c,5e
2319,2319,0,20330b,1,1,4d,5e
2320,2320,0,20349b,1,1,4d,5e
2321,2321,0,20362b,1,1,4d,5e
2322,2322,0,2037bb,1,1,4d,5e
2323,2323,0,20394b,1,1,4e,61
2324,2324,0,203adb,1,1,4e,61
2325,2325,0,203c6b,1,1,4e,61
2326,2326,0,203dfb,1,1,51,62
2327,2327,0,203f8b,1,1,51,61
2328,2328,0,20411b,1,1,4e,61
2329,2329,0,2042ab,1,1,51,62
2330,2330,0,20443b,1,1,51,62
2331,2331,0,2045cb,1,1,51,62
2332,2332,0,20475b,1,1,52,62
2333,2333,0,2048eb,1,1,51,62
2334,2334,0,204a7b,1,1,52,63
2335,2335,0,204c0b,1,1,52,64
2336,2336,0,204d9b,1,1,52,63
2337,2337,0,204f2b,1,1,52,64
2338,2338,0,2050bb,1,1,52,64
2339,2339,0,20524b,1,1,52,63
2340,2340,0,2053db,1,1,52,63
2341,2341,0,20556b,1,1,55,65
2342,2342,0,2056fb,1,1,53,64
2343,2343,0,20588b,1,1,56,65
2344,2344,0,205a1b,1,1,55,65
2345,2345,0,205bab,1,1,56,65
2346,2346,0,205d3b,1,1,56,65
2347,2347,0,205ecb,1,1,55,65
2348,2348,0,20605b,1,1,56,66
2349,2349,0,2061eb,1,1,56,66
2350,2350,0,20637b,1,1,56,65
2351,2351,0,20650b,1,1,57,67
2352,2352,0,20669b,1,1,57,66
2353,2353,0,20682b,1,1,59,67
2354,2354,0,2069bb,1,1,59,69
2355,2355,0,206b4b,1,1,58,67
2356,2356,0,206cdb,1,1,59,67
2357,2357,0,206e6b,1,1,59,67
2358,2358,0,206ffb,1,1,5a,6a
2359,2359,0,20718b,1,1,5a,6a
2360,2360,0,20731b,1,1,5a,6a
2361,2361,0,2074ab,1,1,5a,6a
2362,2362,0,20763b,1,1,5a,6a
2363,2363,0,2077cb,1,1,5c,6d
2364,2364,0,20795b,1,1,5a,6a
2365,2365,0,207aeb,1,1,5c,6d
2366,2366,0,207c7b,1,1,5c,6c
2367,2367,0,207e0b,1,1,5a,6a
2368,2368,0,207f9b,1,1,5d,6d
2369,2369,0,20812b,1,1,5d,6d
2370,2370,0,2082bb,1,1,5d,6d
2371,2371,0,20844b,1,1,5d,6d
2372,2372,0,2085db,1,1,5d,6e
2373,2373,0,20876b,1,1,5d,6e
2374,2374,0,2088fb,1,1,5d,6d
2375,2375,0,208a8b,1,1,5e,6f
2376,2376,0,208c1b,1,1,5e,6e
2377,2377,0,208dab,1,1,5e,6e
2378,2378,0,208f3b,1,1,5d,6e
2379,2379,0,2090cb,1,1,5e,70
2380,2380,0,20925b,1,1,5e,70
2381,2381,0,2093eb,1,1,60,71
2382,2382,0,20957b,1,1,5e,71
2383,2383,0,20970b,1,1,60,71
2384,2384,0,20989b,1,1,61,71
2385,2385,0,209a2b,1,1,5e,71
2386,2386,0,209bbb,1,1,61,71
2387,2387,0,209d4b,1,1,60,71
2388,2388,0,209edb,1,1,61,72
2389,2389,0,20a06b,1,1,61,71
2390,2390,0,20a1fb,1,1,61,73
2391,2391,0,20a38b,1,1,61,72
2392,2392,0,20a51b,1,1,62,75
2393,2393,0,20a6ab,1,1,61,73
2394,2394,0,20a83b,1,1,62,74
2395,2395,0,20a9cb,1,1,61,74
2396,2396,0,20ab5b,1,1,62,75
2397,2397,0,20aceb,1,1,62,75
2398,2398,0,20ae7b,1,1,62,75
2399,2399,0,20b00b,1,1,63,76
2400,2400,0,20b19b,1,1,62,76
2401,2401,0,20b32b,1,1,64,76
2402,2402,0,20b4bb,1,1,64,76
2403,2403,0,20b64b,1,1,64,78
2404,2404,0,20b7db,1,1,64,78
2405,2405,0,20b96b,1,1,65,79
2406,2406,0,20bafb,1,1,65,7a
2407,2407,0,20bc8b,1,1,66,7b
2408,2408,0,20be1b,1,1,66,7a
2409,2409,0,20bfab,1,1,65,79
2410,2410,0,20c13b,1,1,65,7a
2411,2411,0,20c2cb,1,1,65,7a
2412,2412,0,20c45b,1,1,66,7c
2413,2413,0,20c5eb,1,1,67,7c
2414,2414,0,20c77b,1,1,66,7b
2415,2415,0,20c90b,1,1,66,7b
2416,2416,0,20ca9b,1,1,67,7c
2417,2417,0,20cc2b,1,1,67,7d
2418,2418,0,20cdbb,1,1,67,7d
2419,2419,0,20cf4b,1,1,67,7d
2420,2420,0,20d0db,1,1,68,7d
2421,2421,0,20d26b,1,1,6a,7d
2422,2422,0,20d3fb,1,1,6a,7d
2423,2423,0,20d58b,1,1,6c,7e
2424,2424,0,20d71b,1,1,6a,7d
2425,2425,0,20d8ab,1,1,6a,7e
2426,2426,0,20da3b,1,1,6d,80
2427,2427,0,20dbcb,1,1,6c,7e
2428,2428,0,20dd5b,1,1,6d,81
2429,2429,0,20deeb,1,1,6d,80
2430,2430,0,20e07b,1,1,6d,81
2431,2431,0,20e20b,1,1,6d,81
2432,2432,0,20e39b,1,1,6d,81
2433,2433,0,20e52b,1,1,6d,81
2434,2434,0,20e6bb,1,1,6f,82
2435,2435,0,20e84b,1,1,6d,81
2436,2436,0,20e9db,1,1,6e,81
2437,2437,0,20eb6b,1,1,6e,82
2438,2438,0,20ecfb,1,1,70,83
2439,2439,0,20ee8b,1,1,70,83
2440,2440,0,20f01b,1,1,70,83
2441,2441,0,20f1ab,1,1,71,85
2442,2442,0,20f33b,1,1,71,84
2443,2443,0,20f4cb,1,1,71,85
2444,2444,0,20f65b,1,1,71,85
2445,2445,0,20f7eb,1,1,72,85
2446,2446,0,20f97b,1,1,71,85
2447,2447,0,20fb0b,1,1,72,85
2448,2448,0,20fc9b,1,1,72,85
2449,2449,0,20fe2b,1,1,75,86
2450,2450,0,20ffbb,1,1,74,86
2451,2451,0,21014b,1,1,72,85
2452,2452,0,2102db,1,1,75,86
2453,2453,0,21046b,1,1,75,86
2454,2454,0,2105fb,1,1,75,86
2455,2455,0,21078b,1,1,75,86
2456,2456,0,21091b,1,1,76,88
2457,2457,0,210aab,1,1,75,86
2458,2458,0,210c3b,1,1,76,88
2459,2459,0,210dcb,1,1,76,88
2460,2460,0,210f5b,1,1,77,88
2461,2461,0,2110eb,1,1,76,88
2462,2462,0,21127b,1,1,79,88
2463,2463,0,21140b,1,1,78,88
2464,2464,0,21159b,1,1,79,89
2465,2465,0,21172b,1,1,79,89
2466,2466,0,2118bb,1,1,79,89
2467,2467,0,211a4b,1,1,79,89
2468,2468,0,211bdb,1,1,79,89
2469,2469,0,211d6b,1,1,7a,89
2470,2470,0,211efb,1,1,7a,89
2471,2471,0,21208b,1,1,7a,8a
2472,2472,0,21221b,1,1,7a,8a
2473,2473,0,2123ab,1,1,7a,8b
2474,2474,0,21253b,1,1,7d,8d
2475,2475,0,2126cb,1,1,7a,8b
2476,2476,0,21285b,1,1,7d,8d
2477,2477,0,2129eb,1,1,7d,8d
2478,2478,0,212b7b,1,1,7b,8b
2479,2479,0,212d0b,1,1,7d,8e
2480,2480,0,212e9b,1,1,7d,8e
2481,2481,0,21302b,1,1,7d,8d
2482,2482,0,2131bb,1,1,7d,8e
2483,2483,0,21334b,1,1,7f,90
2484,2484,0,2134db,1,1,7e,8e
2485,2485,0,21366b,1,1,7f,90
2486,2486,0,2137fb,1,1,7f,90
2487,2487,0,21398b,1,1,7e,8e
2488,2488,0,213b1b,1,1,7f,90
2489,2489,0,213cab,1,1,82,91
2490,2490,0,213e3b,1,1,80,91
2491,2491,0,213fcb,1,1,7f,90
2492,2492,0,21415b,1,1,82,91
2493,2493,0,2142eb,1,1,82,92
2494,2494,0,21447b,1,1,83,92
2495,2495,0,21460b,1,1,82,91
2496,2496,0,21479b,1,1,82,91
2497,2497,0,21492b,1,1,83,92
2498,2498,0,214abb,1,1,84,92
2499,2499,0,214c4b,1,1,85,92
2500,2500,0,214ddb,1,1,85,92
2501,2501,0,214f6b,1,1,85,93
2502,2502,0,2150fb,1,1,85,92
2503,2503,0,21528b,1,1,85,95
2504,2504,0,21541b,1,1,85,95
2505,2505,0,2155ab,1,1,85,95
2506,2506,0,21573b,1,1,85,95
2507,2507,0,2158cb,1,1,85,95
2508,2508,0,215a5b,1,1,86,96
2509,2509,0,215beb,1,1,86,96
2510,2510,0,215d7b,1,1,86,95
2511,2511,0,215f0b,1,1,86,96
2512,2512,0,21609b,1,1,86,96
2513,2513,0,21622b,1,1,88,96
2514,2514,0,2163bb,1,1,88,98
2515,2515,0,21654b,1,1,86,96
2516,2516,0,2166db,1,1,88,99
2517,2517,0,21686b,1,1,89,9a
2518,2518,0,2169fb,1,1,88,99
2519,2519,0,216b8b,1,1,89,9a
2520,2520,0,216d1b,1,1,89,9a
2521,2521,0,216eab,1,1,89,9a
2522,2522,0,21703b,1,1,89,9a
2523,2523,0,2171cb,1,1,8a,9d
2524,2524,0,21735b,1,1,89,9a
2525,2525,0,2174eb,1,1,8a,9d
2526,2526,0,21767b,1,1,8c,9d
2527,2527,0,21780b,1,1,8b,9d
2528,2528,0,21799b,1,1,8a,9d
2529,2529,0,217b2b,1,1,8b,9d
2530,2530,0,217cbb,1,1,8e,9e
2531,2531,0,217e4b,1,1,8d,9d
2532,2532,0,217fdb,1,1,8e,9e
2533,2533,0,21816b,1,1,8e,9e
2534,2534,0,2182fb,1,0,8e,9e
2535,2535,0,21848b,1,0,8f,a0
2536,2536,0,21861b,1,1,8d,9e
2537,2537,0,2187ab,1,0,90,a1
2538,2538,0,21893b,1,0,8f,9e
2539,2539,0,218acb,1,0,8f,a1
2540,2540,0,218c5b,1,0,91,a1
2541,2541,0,218deb,1,0,91,a1
2542,2542,0,218f7b,1,0,91,a1
2543,2543,0,21910b,1,0,95,a2
2544,2544,0,21929b,1,0,92,a1
2545,2545,0,21942b,1,0,92,a1
2546,2546,0,2195bb,1,0,92,a1
2547,2547,0,21974b,1,0,92,a2
2548,2548,0,2198db,1,0,95,a2
2549,2549,0,219a6b,1,0,95,a2
2550,2550,0,219bfb,1,0,95,a5
2551,2551,0,219d8b,1,0,95,a2
2552,2552,0,219f1b,1,0,95,a4
2553,2553,0,21a0ab,1,0,95,a3
2554,2554,0,21a23b,1,0,95,a5
2555,2555,0,21a3cb,1,0,95,a5
2556,2556,0,21a55b,1,0,96,a5
2557,2557,0,21a6eb,1,0,97,a6
2558,2558,0,21a87b,1,0,96,a5
2559,2559,0,21aa0b,1,0,98,a6
2560,2560,0,21ab9b,1,0,97,a6
2561,2561,0,21ad2b,1,0,97,a6
2562,2562,0,21aebb,1,0,99,a7
2563,2563,0,21b04b,1,0,98,a7
2564,2564,0,21b1db,1,0,99,a9
2565,2565,0,21b36b,1,0,99,a9
2566,2566,0,21b4fb,1,0,99,a9
2567,2567,0,21b68b,1,0,99,a9
2568,2568,0,21b81b,1,0,99,a9
2569,2569,0,21b9ab,1,0,99,a9
2570,2570,0,21bb3b,1,0,9c,ac
2571,2571,0,21bccb,1,0,9a,aa
2572,2572,0,21be5b,1,0,9a,aa
2573,2573,0,21bfeb,1,0,9a,aa
2574,2574,0,21c17b,1,0,9c,ad
2575,2575,0,21c30b,1,0,9c,ac
2576,2576,0,21c49b,1,0,9c,ad
2577,2577,0,21c62b,1,0,9c,ad
2578,2578,0,21c7bb,1,0,9c,ad
2579,2579,0,21c94b,1,0,9d,ad
2580,2580,0,21cadb,1,0,9c,ad
2581,2581,0,21cc6b,1,0,9d,ae
2582,2582,0,21cdfb,1,0,9d,ae
2583,2583,0,21cf8b,1,0,9d,ad
2584,2584,0,21d11b,1,0,9d,ae
2585,2585,0,21d2ab,1,0,9d,ae
2586,2586,0,21d43b,1,0,9d,ae
2587,2587,0,21d5cb,1,0,9d,ad
2588,2588,0,21d75b,1,0,9f,b1
2589,2589,0,21d8eb,1,0,9d,af
2590,2590,0,21da7b,1,0,9e,b1
2591,2591,0,21dc0b,1,0,9d,b0
2592,2592,0,21dd9b,1,0,9e,b1
2593,2593,0,21df2a,1,1,04,13
2594,2594,0,21e0ba,1,1,04,14
2595,2595,0,21e24a,1,1,04,15
2596,2596,0,21e3da,1,1,05,17
2597,2597,0,21e56a,1,1,04,15
2598,2598,0,21e6fa,1,1,04,15
2599,2599,0,21e88a,1,1,04,15
2600,2600,0,21ea1a,1,1,05,16
2601,2601,0,21ebaa,1,1,05,16
2602,2602,0,21ed3a,1,1,05,16
2603,2603,0,21eeca,1,1,06,19
2604,2604,0,21f05a,1,1,05,16
2605,2605,0,21f1ea,1,1,05,16
2606,2606,0,21f37a,1,1,05,16
2607,2607,0,21f50a,1,1,05,17
2608,2608,0,21f69a,1,1,06,19
2609,2609,0,21f82a,1,1,06,19
2610,2610,0,21f9ba,1,1,06,19
2611,2611,0,21fb4a,1,1,06,19
2612,2612,0,21fcda,1,1,06,19
2613,2613,0,21fe6a,1,1,09,1a
2614,2614,0,21fffa,1,1,09,1a
2615,2615,0,22018a,1,1,09,1a
2616,2616,0,22031a,1,1,09,19
2617,2617,0,2204aa,1,1,09,1a
2618,2618,0,22063a,1,1,09,1a
2619,2619,0,2207ca,1,1,09,1c
2620,2620,0,22095a,1,1,0a,1d
2621,2621,0,220aea,1,1,0a,1d
2622,2622,0,220c7a,1,1,0a,1d
2623,2623,0,220e0a,1,1,0a,1d
2624,2624,0,220f9a,1,1,0d,1d
2625,2625,0,22112a,1,1,0d,1d
2626,2626,0,2212ba,1,1,0d,1e
2627,2627,0,22144a,1,1,0d,1e
2628,2628,0,2215da,1,1,0d,1d
2629,2629,0,22176a,1,1,0d,1d
2630,2630,0,2218fa,1,1,0d,1e
2631,2631,0,221a8a,1,1,0d,1e
2632,2632,0,221c1a,1,1,0e,20
2633,2633,0,221daa,1,1,0e,21
2634,2634,0,221f3a,1,1,0d,1e
2635,2635,0,2220ca,1,1,0e,21
2636,2636,0,22225a,1,1,0f,21
2637,2637,0,2223ea,1,1,11,21
2638,2638,0,22257a,1,1,11,21
2639,2639,0,22270a,1,1,0e,21
2640,2640,0,22289a,1,1,11,21
2641,2641,0,222a2a,1,1,11,21
2642,2642,0,222bba,1,1,12,25
2643,2643,0,222d4a,1,1,11,22
2644,2644,0,222eda,1,1,11,22
2645,2645,0,22306a,1,1,11,22
2646,2646,0,2231fa,1,1,11,22
2647,2647,0,22338a,1,1,11,24
2648,2648,0,22351a,1,1,12,25
2649,2649,0,2236aa,1,1,12,25
2650,2650,0,22383a,1,1,13,25
2651,2651,0,2239ca,1,1,15,26
2652,2652,0,223b5a,1,1,12,25
2653,2653,0,223cea,1,1,15,26
2654,2654,0,223e7a,1,1,15,26
2655,2655,0,22400a,1,1,15,27
2656,2656,0,22419a,1,1,15,27
2657,2657,0,22432a,1,1,15,27
2658,2658,0,2244ba,1,1,15,28
2659,2659,0,22464a,1,1,15,28
2660,2660,0,2247da,1,1,16,29
2661,2661,0,22496a,1,1,16,29
2662,2662,0,224afa,1,1,16,29
2663,2663,0,224c8a,1,1,19,2a
2664,2664,0,224e1a,1,1,16,29
2665,2665,0,224faa,1,1,17,29
2666,2666,0,22513a,1,1,16,29
2667,2667,0,2252ca,1,1,19,2a
2668,2668,0,22545a,1,1,19,2a
2669,2669,0,2255ea,1,1,19,2a
2670,2670,0,22577a,1,1,19,2a
2671,2671,0,22590a,1,1,1a,2c
2672,2672,0,225a9a,1,1,1a,2c
2673,2673,0,225c2a,1,1,1a,2d
2674,2674,0,225dba,1,1,1a,2d
2675,2675,0,225f4a,1,1,1a,2d
2676,2676,0,2260da,1,1,1a,2d
2677,2677,0,22626a,1,1,1d,2e
2678,2678,0,2263fa,1,1,1d,30
2679,2679,0,22658a,1,1,1d,2e
2680,2680,0,22671a,1,1,1d,2e
2681,2681,0,2268aa,1,1,1d,31
2682,2682,0,226a3a,1,1,1d,31
2683,2683,0,226bca,1,1,1e,31
2684,2684,0,226d5a,1,1,1e,31
2685,2685,0,226eea,1,1,1e,31
2686,2686,0,22707a,1,1,1e,31
2687,2687,0,22720a,1,1,1f,31
2688,2688,0,22739a,1,1,1e,31
2689,2689,0,22752a,1,1,21,32
2690,2690,0,2276ba,1,1,21,32
2691,2691,0,22784a,1,1,21,32
2692,2692,0,2279da,1,1,21,34
2693,2693,0,227b6a,1,1,20,31
2694,2694,0,227cfa,1,1,22,35
2695,2695,0,227e8a,1,1,22,35
2696,2696,0,22801a,1,1,22,35
2697,2697,0,2281aa,1,1,22,35
2698,2698,0,22833a,1,1,22,35
2699,2699,0,2284ca,1,1,24,36
2700,2700,0,22865a,1,1,22,35
2701,2701,0,2287ea,1,1,22,35
2702,2702,0,22897a,1,1,25,37
2703,2703,0,228b0a,1,1,25,38
2704,2704,0,228c9a,1,1,25,36
2705,2705,0,228e2a,1,1,25,38
2706,2706,0,228fba,1,1,25,38
2707,2707,0,22914a,1,1,25,39
2708,2708,0,2292da,1,1,26,39
2709,2709,0,22946a,1,1,26,39
2710,2710,0,2295fa,1,1,26,39
2711,2711,0,22978a,1,1,26,39
2712,2712,0,22991a,1,1,26,39
2713,2713,0,229aaa,1,1,28,39
2714,2714,0,229c3a,1,1,28,39
2715,2715,0,229dca,1,1,29,3a
2716,2716,0,229f5a,1,1,29,3a
2717,2717,0,22a0ea,1,1,28,3a
2718,2718,0,22a27a,1,1,29,3c
2719,2719,0,22a40a,1,1,29,3b
2720,2720,0,22a59a,1,1,29,3d
2721,2721,0,22a72a,1,1,29,3d
2722,2722,0,22a8ba,1,1,29,3d
2723,2723,0,22aa4a,1,1,29,3d
2724,2724,0,22abda,1,1,2b,3d
2725,2725,0,22ad6a,1,1,2b,3d
2726,2726,0,22aefa,1,1,2c,3f
2727,2727,0,22b08a,1,1,2b,3d
2728,2728,0,22b21a,1,1,2d,3f
2729,2729,0,22b3aa,1,1,2c,3f
2730,2730,0,22b53a,1,1,2c,3f
2731,2731,0,22b6ca,1,1,2e,40
2732,2732,0,22b85a,1,1,2e,42
2733,2733,0,22b9ea,1,1,2e,42
2734,2734,0,22bb7a,1,1,2e,41
2735,2735,0,22bd0a,1,1,2f,42
2736,2736,0,22be9a,1,1,2e,41
2737,2737,0,22c02a,1,1,31,43
2738,2738,0,22c1ba,1,1,30,43
2739,2739,0,22c34a,1,1,31,43
2740,2740,0,22c4da,1,1,31,44
2741,2741,0,22c66a,1,1,31,43
2742,2742,0,22c7fa,1,1,31,43
2743,2743,0,22c98a,1,1,33,44
2744,2744,0,22cb1a,1,1,31,44
2745,2745,0,22ccaa,1,1,31,44
2746,2746,0,22ce3a,1,1,31,44
2747,2747,0,22cfca,1,1,33,45
2748,2748,0,22d15a,1,1,33,45
2749,2749,0,22d2ea,1,1,33,45
2750,2750,0,22d47a,1,1,36,46
2751,2751,0,22d60a,1,1,33,45
2752,2752,0,22d79a,1,1,33,45
2753,2753,0,22d92a,1,1,33,45
2754,2754,0,22daba,1,1,36,46
2755,2755,0,22dc4a,1,1,36,46
2756,2756,0,22ddda,1,1,38,47
2757,2757,0,22df6a,1,1,37,46
2758,2758,0,22e0fa,1,1,38,48
2759,2759,0,22e28a,1,1,36,46
2760,2760,0,22e41a,1,1,38,4a
2761,2761,0,22e5aa,1,1,38,49
2762,2762,0,22e73a,1,1,38,48
2763,2763,0,22e8ca,1,1,39,4b
2764,2764,0,22ea5a,1,1,39,4b
2765,2765,0,22ebea,1,1,39,4a
2766,2766,0,22ed7a,1,1,39,4c
2767,2767,0,22ef0a,1,1,39,4d
2768,2768,0,22f09a,1,1,39,4c
2769,2769,0,22f22a,1,1,39,4d
2770,2770,0,22f3ba,1,1,3a,4e
2771,2771,0,22f54a,1,1,39,4d
2772,2772,0,22f6da,1,1,39,4d
2773,2773,0,22f86a,1,1,3a,4d
2774,2774,0,22f9fa,1,1,3a,4d
2775,2775,0,22fb8a,1,1,3c,4e
2776,2776,0,22fd1a,1,1,3d,4f
2777,2777,0,22feaa,1,1,3d,4f
2778,2778,0,23003a,1,1,3d,51
2779,2779,0,2301ca,1,1,3d,4f
2780,2780,0,23035a,1,1,3e,51
2781,2781,0,2304ea,1,1,3d,4f
2782,2782,0,23067a,1,1,3e,52
2783,2783,0,23080a,1,1,3e,51
2784,2784,0,23099a,1,1,3e,52
2785,2785,0,230b2a,1,1,3f,52
2786,2786,0,230cba,1,1,3f,52
2787,2787,0,230e4a,1,1,3f,52
2788,2788,0,230fda,1,1,3e,52
2789,2789,0,23116a,1,1,42,55
2790,2790,0,2312fa,1,1,40,52
2791,2791,0,23148a,1,1,41,55
2792,2792,0,23161a,1,1,42,55
2793,2793,0,2317aa,1,1,42,55
2794,2794,0,23193a,1,1,42,55
2795,2795,0,231aca,1,1,42,55
2796,2796,0,231c5a,1,1,42,55
2797,2797,0,231dea,1,1,44,56
2798,2798,0,231f7a,1,1,45,56
2799,2799,0,23210a,1,1,45,56
2800,2800,0,23229a,1,1,45,56
2801,2801,0,23242a,1,1,45,56
2802,2802,0,2325ba,1,1,46,59
2803,2803,0,23274a,1,1,45,57
2804,2804,0,2328da,1,1,45,59
2805,2805,0,232a6a,1,1,45,56
2806,2806,0,232bfa,1,1,46,59
2807,2807,0,232d8a,1,1,46,59
2808,2808,0,232f1a,1,1,49,5a
2809,2809,0,2330aa,1,1,46,59
2810,2810,0,23323a,1,1,46,5a
2811,2811,0,2333ca,1,1,49,5a
2812,2812,0,23355a,1,1,46,5a
2813,2813,0,2336ea,1,1,48,5a
2814,2814,0,23387a,1,1,49,5a
2815,2815,0,233a0a,1,1,49,5c
2816,2816,0,233b9a,1,1,49,5c
2817,2817,0,233d2a,1,1,49,5d
2818,2818,0,233eba,1,1,49,5d
2819,2819,0,23404a,1,1,49,5d
2820,2820,0,2341da,1,1,49,5a
2821,2821,0,23436a,1,1,4a,5d
2822,2822,0,2344fa,1,1,49,5d
2823,2823,0,23468a,1,1,4d,5e
2824,2824,0,23481a,1,1,4c,5e
2825,2825,0,2349aa,1,1,4e,61
2826,2826,0,234b3a,1,1,4c,5e
2827,2827,0,234cca,1,1,4c,5e
2828,2828,0,234e5a,1,1,4c,5e
2829,2829,0,234fea,1,1,4d,5e
2830,2830,0,23517a,1,1,4e,61
2831,2831,0,23530a,1,1,4d,5e
2832,2832,0,23549a,1,1,4e,61
2833,2833,0,23562a,1,1,51,61
2834,2834,0,2357ba,1,1,4e,61
2835,2835,0,23594a,1,1,4e,61
2836,2836,0,235ada,1,1,4e,61
2837,2837,0,235c6a,1,1,4e,61
2838,2838,0,235dfa,1,1,51,62
2839,2839,0,235f8a,1,1,51,62
2840,2840,0,23611a,1,1,52,63
2841,2841,0,2362aa,1,1,52,63
2842,2842,0,23643a,1,1,51,62
2843,2843,0,2365ca,1,1,54,64
2844,2844,0,23675a,1,1,54,64
2845,2845,0,2368ea,1,1,55,65
2846,2846,0,236a7a,1,1,52,64
2847,2847,0,236c0a,1,1,55,65
2848,2848,0,236d9a,1,1,55,65
2849,2849,0,236f2a,1,1,52,64
2850,2850,0,2370ba,1,1,55,65
2851,2851,0,23724a,1,1,55,65
2852,2852,0,2373da,1,1,55,65
2853,2853,0,23756a,1,1,56,66
2854,2854,0,2376fa,1,1,55,65
2855,2855,0,23788a,1,1,56,65
2856,2856,0,237a1a,1,1,55,65
2857,2857,0,237baa,1,1,56,66
2858,2858,0,237d3a,1,1,56,65
2859,2859,0,237eca,1,1,59,68
2860,2860,0,23805a,1,1,56,66
2861,2861,0,2381ea,1,1,59,69
2862,2862,0,23837a,1,1,5a,69
2863,2863,0,23850a,1,1,5a,69
2864,2864,0,23869a,1,1,59,69
2865,2865,0,23882a,1,1,5a,69
2866,2866,0,2389ba,1,1,59,69
2867,2867,0,238b4a,1,1,5a,6a
2868,2868,0,238cda,1,1,5a,6a
2869,2869,0,238e6a,1,1,5a,6a
2870,2870,0,238ffa,1,1,5c,6c
2871,2871,0,23918a,1,1,5a,69
2872,2872,0,23931a,1,1,5c,6b
2873,2873,0,2394aa,1,1,5c,6b
2874,2874,0,23963a,1,1,5c,6c
2875,2875,0,2397ca,1,1,5d,6d
2876,2876,0,23995a,1,1,5c,6d
2877,2877,0,239aea,1,1,5c,6d
2878,2878,0,239c7a,1,1,5d,6d
2879,2879,0,239e0a,1,1,5d,6d
2880,2880,0,239f9a,1,1,5c,6d
2881,2881,0,23a12a,1,1,5e,6e
2882,2882,0,23a2ba,1,1,5d,6e
2883,2883,0,23a44a,1,1,5e,6e
2884,2884,0,23a5da,1,1,5d,6d
2885,2885,0,23a76a,1,1,5f,71
2886,2886,0,23a8fa,1,1,5e,6e
2887,2887,0,23aa8a,1,1,5e,6f
2888,2888,0,23ac1a,1,1,5e,6f
2889,2889,0,23adaa,1,1,60,71
2890,2890,0,23af3a,1,1,60,71
2891,2891,0,23b0ca,1,1,60,71
2892,2892,0,23b25a,1,1,5e,71
